City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Beloha,MG,2021-01-21 23:37:24,-25.1667,45.05,78.55,85,34,7.99
275,Neiafu,TO,2021-01-21 23:41:37,-18.65,-173.9833,78.8,89,75,5.75
276,Karpathos,GR,2021-01-21 23:41:37,35.507,27.2132,55.4,67,11,3.44
277,Namatanai,PG,2021-01-21 23:41:37,-3.6667,152.4333,83.66,60,86,7.78
278,Coahuayana,MX,2021-01-21 23:41:37,18.7333,-103.6833,86.0,48,40,2.93
279,Orcopampa,PE,2021-01-21 23:41:37,-15.2661,-72.3417,45.37,72,99,4.9
280,Kitgum,UG,2021-01-21 23:41:37,3.2783,32.8867,74.43,40,100,3.38
281,Narasannapeta,IN,2021-01-21 23:41:38,18.4167,84.05,68.2,89,0,3.51
282,Pacific Grove,US,2021-01-21 23:41:38,36.6177,-121.9166,55.4,71,1,8.05
283,Bambari,CF,2021-01-21 23:41:38,5.768,20.6757,72.59,25,47,4.97
284,Villarrica,PY,2021-01-21 23:41:38,-25.75,-56.4333,74.8,95,50,3.13
285,Christiana,ZA,2021-01-21 23:41:38,-27.914,25.1611,75.34,45,20,2.71
286,Birin,NP,2021-01-21 23:41:38,26.8865,88.0718,41.9,93,1,3.53
287,Ust-Nera,RU,2021-01-21 23:41:39,64.5667,143.2,-30.73,74,50,1.9
288,Falam,MM,2021-01-21 23:41:39,22.9167,93.6833,42.82,98,41,0.72
289,Devonport,AU,2021-01-21 23:41:39,-41.1667,146.35,68.0,62,100,1.99
290,Tiarei,PF,2021-01-21 23:41:39,-17.5333,-149.3333,86.0,62,75,11.5
291,Mirnyy,RU,2021-01-21 23:41:39,62.5353,113.9611,-48.62,78,99,1.59
292,Kirakira,SB,2021-01-21 23:41:39,-10.4544,161.9205,84.25,71,100,11.7
293,Impfondo,CG,2021-01-21 23:41:40,1.6381,18.0667,75.94,57,97,1.63
294,Adrar,MR,2021-01-21 23:41:40,20.5022,-10.0711,62.35,24,59,11.54
295,Dovers,VC,2021-01-21 23:41:40,12.8833,-61.1833,78.8,83,75,5.75
296,Lompoc,US,2021-01-21 23:41:13,34.6391,-120.4579,64.0,55,0,11.5
297,Padang,ID,2021-01-21 23:41:40,-0.9492,100.3543,77.14,70,100,3.65
298,Biak,ID,2021-01-21 23:41:40,-0.9131,122.8766,81.07,71,15,1.12
299,Ayagoz,KZ,2021-01-21 23:41:40,47.9714,80.4392,20.28,90,99,5.41
300,Uberlandia,BR,2021-01-21 23:41:41,-18.9186,-48.2772,69.84,79,75,6.91
301,Fortuna,US,2021-01-21 23:41:41,40.5982,-124.1573,57.99,71,40,6.15
302,Labuan,MY,2021-01-21 23:41:41,5.2767,115.2417,75.2,94,20,9.86
303,Atar,MR,2021-01-21 23:41:41,20.5169,-13.0499,63.54,23,64,10.13
304,Malinyi,TZ,2021-01-21 23:41:41,-8.9333,36.1333,72.18,95,100,2.3
305,Bud,US,2021-01-21 23:41:41,39.447,-86.1758,44.6,42,1,10.36
306,Tokur,RU,2021-01-21 23:41:41,53.1333,132.9,-33.97,85,92,2.68
307,Half Moon Bay,US,2021-01-21 23:41:42,37.4636,-122.4286,59.0,54,75,5.75
308,Alofi,NU,2021-01-21 23:41:42,-19.0595,-169.9187,86.0,79,75,9.22
309,Esperance,AU,2021-01-21 23:41:42,-33.8667,121.9,68.0,73,40,12.66
310,Dingle,PH,2021-01-21 23:41:42,10.9995,122.6711,78.76,82,53,2.98
311,Jacareacanga,BR,2021-01-21 23:41:42,-6.2222,-57.7528,70.2,97,100,1.07
312,San Miguel,SV,2021-01-21 23:41:10,13.4833,-88.1833,85.23,39,0,4.9
313,Henties Bay,NA,2021-01-21 23:41:43,-22.116,14.2845,70.0,86,63,1.5
314,Bangkal,PH,2021-01-21 23:41:43,6.0667,121.0667,79.63,78,88,1.86
315,Scarborough,GB,2021-01-21 23:41:43,54.2797,-0.4044,37.0,84,0,4.0
316,Chik Ballapur,IN,2021-01-21 23:41:43,13.4342,77.7242,68.0,100,75,2.3
317,Panguna,PG,2021-01-21 23:41:44,-6.3164,155.4848,81.43,57,96,4.14
318,Kloulklubed,PW,2021-01-21 23:41:44,7.0419,134.2556,82.4,89,90,5.75
319,Ayan,RU,2021-01-21 23:41:44,56.45,138.1667,-14.98,73,100,12.66
320,Bellingham,US,2021-01-21 23:39:28,48.7595,-122.4882,48.2,43,40,14.97
321,Mogadishu,SO,2021-01-21 23:41:44,2.0371,45.3438,77.52,86,46,18.1
322,Fourmies,FR,2021-01-21 23:41:45,50.0153,4.0478,46.99,95,95,8.01
323,Khatanga,RU,2021-01-21 23:41:45,71.9667,102.5,-34.73,83,96,3.4
324,Vanimo,PG,2021-01-21 23:41:45,-2.6741,141.3028,83.3,72,100,2.44
325,Severo-Kurilsk,RU,2021-01-21 23:41:45,50.6789,156.125,20.48,92,97,3.06
326,Hobyo,SO,2021-01-21 23:41:45,5.3505,48.5268,78.53,82,88,20.24
327,Tagusao,PH,2021-01-21 23:41:45,9.1924,117.8141,78.94,82,100,5.39
328,Buala,SB,2021-01-21 23:41:45,-8.145,159.5921,84.69,57,97,8.77
329,Semirom,IR,2021-01-21 23:41:46,31.4167,51.5667,21.61,85,0,4.97
330,Jumla,NP,2021-01-21 23:39:02,29.2747,82.1838,41.09,39,0,4.74
331,Labrea,BR,2021-01-21 23:41:46,-7.2586,-64.7981,72.66,98,100,1.63
332,Bayanday,RU,2021-01-21 23:41:46,53.0661,105.5139,-6.52,88,83,2.59
333,Bryan,US,2021-01-21 23:41:47,30.6744,-96.37,61.0,100,90,0.54
334,Pallapatti,IN,2021-01-21 23:41:47,11.6593,78.1342,72.52,88,31,3.15
335,Faanui,PF,2021-01-21 23:41:47,-16.4833,-151.75,81.64,74,6,16.84
336,Bindi,SL,2021-01-21 23:41:47,9.9167,-11.45,71.62,22,84,1.39
337,La Romana,DO,2021-01-21 23:37:33,18.4273,-68.9728,77.0,88,20,9.55
338,Tarskoye,RU,2021-01-21 23:41:48,42.967,44.7711,15.8,86,0,6.71
339,Mount Gambier,AU,2021-01-21 23:41:48,-37.8333,140.7667,66.2,68,40,10.36
340,Tornio,FI,2021-01-21 23:41:48,65.8481,24.1466,12.2,85,90,23.02
341,Alekseyevsk,RU,2021-01-21 23:41:48,57.8406,108.3492,-19.1,85,100,1.74
342,Saint George,US,2021-01-21 23:41:48,37.1041,-113.5841,59.0,33,1,4.61
343,Yorosso,ML,2021-01-21 23:41:48,12.3536,-4.7761,71.17,20,0,11.21
344,Neryungri,RU,2021-01-21 23:41:49,56.6709,124.6491,-34.78,81,72,0.98
345,Pathein,MM,2021-01-21 23:41:49,16.7833,94.7333,67.23,91,0,4.92
346,Coaticook,CA,2021-01-21 23:41:49,45.1334,-71.7991,19.4,79,100,4.61
347,Aleksandrov Gay,RU,2021-01-21 23:41:49,50.147,48.5704,10.76,94,100,13.38
348,Izhma,RU,2021-01-21 23:41:49,65.0083,53.9113,-8.82,89,100,3.22
349,Shakawe,BW,2021-01-21 23:41:49,-18.3667,21.85,70.2,91,100,1.23
350,Okhotsk,RU,2021-01-21 23:41:50,59.3833,143.3,-10.32,82,100,11.83
351,San Martin,AR,2021-01-21 23:41:50,-33.081,-68.4681,93.2,11,20,12.66
352,Sao Jose Da Coroa Grande,BR,2021-01-21 23:41:24,-8.8978,-35.1478,77.4,82,100,9.42
353,Tubuala,PA,2021-01-21 23:41:50,9.5167,-79.0333,82.4,69,40,11.5
354,Sirjan,IR,2021-01-21 23:41:50,29.452,55.6814,37.71,65,27,5.7
355,Tezu,IN,2021-01-21 23:41:50,27.9167,96.1667,53.33,61,0,3.71
356,Bam,IR,2021-01-21 23:41:51,29.106,58.357,40.91,59,4,17.09
357,Garissa,KE,2021-01-21 23:41:51,-0.4536,39.6401,77.9,72,100,9.4
358,Klaksvik,FO,2021-01-21 23:41:51,62.2266,-6.589,35.6,75,75,32.21
359,Sarangarh,IN,2021-01-21 23:41:51,21.6,83.0833,56.62,37,1,2.73
360,Araouane,ML,2021-01-21 23:41:51,18.9048,-3.5265,63.99,22,26,11.92
361,Ongwediva,NA,2021-01-21 23:41:51,-17.7833,15.7667,73.4,88,100,4.61
362,Kurgunta,IN,2021-01-21 23:41:51,17.2,77.35,68.04,54,0,4.12
363,Tommot,RU,2021-01-21 23:41:52,58.9564,126.2925,-34.67,80,100,0.76
364,Emba,KZ,2021-01-21 23:41:52,48.8264,58.1442,-8.88,90,97,7.05
365,Tautira,PF,2021-01-21 23:41:52,-17.7333,-149.15,86.0,62,75,11.5
366,Kodiak,US,2021-01-21 23:41:52,57.79,-152.4072,42.8,81,90,17.27
367,Jiuquan,CN,2021-01-21 23:41:52,39.7432,98.5174,25.11,64,0,2.8
368,Cabedelo,BR,2021-01-21 23:41:52,-6.9811,-34.8339,78.8,83,20,8.05
369,Namibe,AO,2021-01-21 23:41:53,-15.1961,12.1522,73.36,75,100,7.4
370,Abeche,TD,2021-01-21 23:41:53,13.8292,20.8324,62.85,27,0,13.91
371,Koulikoro,ML,2021-01-21 23:41:53,14.0,-7.75,70.36,20,39,10.56
372,Rio Bueno,CL,2021-01-21 23:41:53,-40.3167,-72.9667,80.6,54,0,11.5
373,Ilulissat,GL,2021-01-21 23:41:53,69.2167,-51.1,14.0,62,20,3.44
374,Salisbury,GB,2021-01-21 23:41:53,51.0693,-1.7957,35.6,93,43,8.05
375,Santa Ines,BR,2021-01-21 23:41:54,-3.6667,-45.38,74.37,95,100,3.0
376,Hanting,CN,2021-01-21 23:41:54,36.7708,119.2108,30.96,93,100,5.77
377,Kudahuvadhoo,MV,2021-01-21 23:41:54,2.6708,72.8944,82.31,65,54,7.07
378,Fort Frances,CA,2021-01-21 23:41:54,48.5999,-93.4003,3.99,72,90,12.66
379,Gorontalo,ID,2021-01-21 23:41:54,0.5412,123.0595,81.09,78,82,2.84
380,Abu Kamal,SY,2021-01-21 23:41:54,34.4506,40.9171,39.38,67,22,7.0
381,Iquique,CL,2021-01-21 23:41:54,-20.2208,-70.1431,71.6,64,0,23.02
382,Saint-Francois,FR,2021-01-21 23:41:55,46.4154,3.9054,50.0,71,0,10.36
383,San Andres,CO,2021-01-21 23:41:55,12.5847,-81.7006,82.4,74,40,13.8
384,Kamenka,RU,2021-01-21 23:41:55,51.3223,42.7678,19.99,93,100,11.5
385,Aswan,EG,2021-01-21 23:41:55,24.0934,32.907,50.83,73,0,11.39
386,Poum,NC,2021-01-21 23:41:55,-20.2333,164.0167,79.52,73,100,9.75
387,Panique,PH,2021-01-21 23:41:55,12.4797,122.0153,78.98,81,91,4.38
388,Necochea,AR,2021-01-21 23:41:21,-38.5473,-58.7368,80.01,52,6,8.01
389,Ixtapa,MX,2021-01-21 23:37:11,20.7,-105.2,78.8,65,20,6.91
390,Maldonado,UY,2021-01-21 23:37:26,-34.6667,-54.9167,75.2,78,0,16.11
391,Amos,CA,2021-01-21 23:41:56,48.5669,-78.1162,19.4,93,90,4.25
392,Januaria,BR,2021-01-21 23:41:56,-15.4833,-44.3667,73.99,63,26,2.17
393,Banjar,ID,2021-01-21 23:41:56,-8.19,114.9675,82.04,65,96,4.34
394,Bowen,AU,2021-01-21 23:41:56,-20.0167,148.2333,82.4,57,76,16.11
395,Sydney,AU,2021-01-21 23:37:08,-33.8679,151.2073,82.99,44,0,8.05
396,Nantucket,US,2021-01-21 23:37:22,41.2835,-70.0995,39.99,75,90,10.36
397,Walvis Bay,NA,2021-01-21 23:41:57,-22.9575,14.5053,70.0,77,47,12.66
398,Douentza,ML,2021-01-21 23:41:57,14.9951,-2.9517,65.41,24,0,5.84
399,Porto Uniao,BR,2021-01-21 23:38:35,-26.2381,-51.0783,63.86,96,100,3.31
400,Ibimirim,BR,2021-01-21 23:41:57,-8.5406,-37.6903,75.07,70,100,15.66
401,Barabinsk,RU,2021-01-21 23:41:57,55.3571,78.357,-9.31,91,96,8.84
402,Santa Cruz,BO,2021-01-21 23:40:00,-17.8,-63.1667,87.8,40,20,5.75
403,Dzerzhinsk,RU,2021-01-21 23:41:58,56.2389,43.4631,8.6,85,90,4.47
404,Lagoa,PT,2021-01-21 23:41:58,39.05,-27.9833,58.55,69,93,9.75
405,Ratnagiri,IN,2021-01-21 23:41:58,16.9833,73.3,72.28,52,0,4.21
406,Coquimbo,CL,2021-01-21 23:41:58,-29.9533,-71.3436,64.4,72,0,12.66
407,Gebog,ID,2021-01-21 23:41:59,-6.735,110.8444,75.0,94,99,6.02
408,Broome,US,2021-01-21 23:41:59,42.2506,-75.833,33.01,64,90,3.44
409,Pimentel,PE,2021-01-21 23:41:59,-6.8367,-79.9342,75.2,69,0,20.71
410,Irbil,IQ,2021-01-21 23:41:59,36.1926,44.0106,32.0,93,0,3.44
411,Kushmurun,KZ,2021-01-21 23:41:59,52.4503,64.6311,-10.75,88,24,8.14
412,Perth,AU,2021-01-21 23:41:13,-31.9333,115.8333,75.99,56,0,14.97
413,Kalispell,US,2021-01-21 23:42:00,48.1958,-114.3129,32.0,59,90,3.44
414,Aden,YE,2021-01-21 23:42:00,12.7794,45.0367,75.31,68,36,11.59
415,Kobryn,BY,2021-01-21 23:42:00,52.2138,24.3564,30.47,98,55,7.99
416,Mizan Teferi,ET,2021-01-21 23:42:00,6.9833,35.5833,69.73,47,88,1.59
417,Khani,GE,2021-01-21 23:42:00,41.9563,42.9566,32.0,80,40,10.36
418,Grenada,ES,2021-01-21 23:39:02,37.1882,-3.6067,52.0,100,40,4.32
419,Sorong,ID,2021-01-21 23:42:01,-0.8833,131.25,81.54,78,74,5.14
420,Praia Da Vitoria,PT,2021-01-21 23:42:01,38.7333,-27.0667,62.6,94,20,4.94
421,Barguzin,RU,2021-01-21 23:42:01,53.6167,109.6167,-11.2,81,84,4.56
422,Port Hardy,CA,2021-01-21 23:42:01,50.6996,-127.4199,41.0,75,20,2.3
423,Kerrville,US,2021-01-21 23:42:01,30.0474,-99.1403,62.6,77,90,1.03
424,Dunedin,NZ,2021-01-21 23:42:02,-45.8742,170.5036,62.55,56,82,1.66
425,Viseu,PT,2021-01-21 23:42:02,40.661,-7.9097,55.99,87,100,13.0
426,Auki,SB,2021-01-21 23:42:02,-8.7676,160.7034,85.01,59,81,8.48
427,Kontagora,NG,2021-01-21 23:42:02,10.3999,5.4695,72.07,20,71,6.96
428,Yichun,CN,2021-01-21 23:42:02,47.7,128.9,-8.41,87,31,0.4
429,Moindou,NC,2021-01-21 23:42:03,-21.6924,165.677,82.4,61,0,11.5
430,Port-Gentil,GA,2021-01-21 23:42:03,-0.7193,8.7815,80.6,89,40,4.61
431,Fairbanks,US,2021-01-21 23:37:09,64.8378,-147.7164,6.8,78,20,3.44
432,Murgab,TM,2021-01-21 23:42:03,37.4966,61.9714,26.6,86,90,16.11
433,Montepuez,MZ,2021-01-21 23:42:03,-13.1256,38.9997,70.57,96,100,4.7
434,Pozo Colorado,PY,2021-01-21 23:42:03,-23.4923,-58.7972,80.78,65,71,4.76
435,Port Augusta,AU,2021-01-21 23:42:03,-32.5,137.7667,90.0,64,0,9.22
436,Rafina,GR,2021-01-21 23:42:04,38.0181,24.006,48.0,87,20,3.44
437,Katiola,CI,2021-01-21 23:42:04,8.1333,-5.1,78.8,34,0,4.61
438,Neuquen,AR,2021-01-21 23:42:04,-38.9516,-68.0591,100.4,28,0,3.44
439,Halifax,CA,2021-01-21 23:37:30,44.6453,-63.5724,26.01,50,90,9.22
440,Kargil,IN,2021-01-21 23:42:04,34.5667,76.1,-1.75,66,88,0.76
441,Manokwari,ID,2021-01-21 23:42:04,-0.8667,134.0833,81.97,70,79,0.31
442,Venkatagiri,IN,2021-01-21 23:42:05,13.9667,79.5833,71.38,91,8,3.98
443,Morro Bay,US,2021-01-21 23:38:04,35.3658,-120.8499,66.99,83,9,4.0
444,Mandera,KE,2021-01-21 23:42:05,3.9366,41.867,82.69,52,84,10.16
445,Imeni Zhelyabova,RU,2021-01-21 23:42:05,58.9544,36.5956,7.25,95,100,7.54
446,Egvekinot,RU,2021-01-21 23:42:05,66.3167,-179.1667,-11.07,91,100,17.87
447,Janow Lubelski,PL,2021-01-21 23:42:05,50.707,22.4104,41.0,86,32,5.01
448,Torrington,US,2021-01-21 23:42:06,41.8007,-73.1212,30.0,74,42,1.99
449,Sebrovo,RU,2021-01-21 23:42:06,50.0981,43.2976,16.0,90,100,14.18
450,Kambove,CD,2021-01-21 23:42:06,-10.8764,26.5969,60.94,100,99,2.98
451,Yerbogachen,RU,2021-01-21 23:42:06,61.2767,108.0108,-45.36,78,49,3.51
452,Shahrud,IR,2021-01-21 23:42:06,36.4182,54.9763,23.92,79,2,7.02
453,Bubaque,GW,2021-01-21 23:42:06,11.2833,-15.8333,78.06,74,59,10.25
454,Codrington,AU,2021-01-21 23:42:07,-38.2667,141.9667,68.04,55,100,10.02
455,Ovre Ardal,NO,2021-01-21 23:42:07,61.3167,7.8,28.92,92,89,6.89
456,Galdar,ES,2021-01-21 23:42:07,28.147,-15.6502,66.2,82,75,12.66
457,Racine,US,2021-01-21 23:42:07,42.7495,-88.0751,34.0,69,40,9.22
458,Cimahi,ID,2021-01-21 23:42:07,-6.8722,107.5425,71.28,69,97,2.13
459,Tomatlan,MX,2021-01-21 23:42:08,19.9333,-105.25,86.23,37,37,9.13
460,Smithers,CA,2021-01-21 23:41:20,54.7804,-127.1743,23.0,80,90,4.61
461,Krasnoselkup,RU,2021-01-21 23:42:08,65.7,82.4667,-43.26,79,25,9.19
462,Ugoofaaru,MV,2021-01-21 23:42:08,5.6667,73.0,81.86,66,64,4.21
463,Nouna,BF,2021-01-21 23:42:08,12.7333,-3.8667,69.31,21,0,9.01
464,Valparaiso,CL,2021-01-21 23:41:48,-33.0393,-71.6273,64.0,88,40,9.22
465,Sosnovo-Ozerskoye,RU,2021-01-21 23:42:08,52.5249,111.5418,-12.98,89,97,0.76
466,Challapata,BO,2021-01-21 23:42:09,-18.9,-66.7667,51.49,64,73,10.33
467,Tazovskiy,RU,2021-01-21 23:42:09,67.4667,78.7,-40.2,81,25,6.53
468,Mnogovershinnyy,RU,2021-01-21 23:42:09,53.9353,139.9242,-12.46,90,100,5.5
469,Rafsanjan,IR,2021-01-21 23:42:09,30.4067,55.9939,33.75,76,55,10.76
470,Carutapera,BR,2021-01-21 23:42:09,-1.195,-46.02,78.58,85,100,8.52
471,Harrisonburg,US,2021-01-21 23:41:15,38.4496,-78.8689,39.2,48,1,6.91
472,Juba,SS,2021-01-21 23:42:09,4.8517,31.5825,76.95,29,98,2.89
473,Nuuk,GL,2021-01-21 23:41:49,64.1835,-51.7216,24.8,80,20,4.61
474,Sisimiut,GL,2021-01-21 23:42:10,66.9395,-53.6735,21.06,80,0,6.44
475,Kyra,RU,2021-01-21 23:42:10,49.5776,111.9753,-3.32,84,5,1.99
476,South Venice,US,2021-01-21 23:42:10,27.0531,-82.4243,64.0,82,1,5.66
477,Sungairaya,ID,2021-01-21 23:42:10,0.7,108.9,77.4,87,100,4.9
478,Ergani,TR,2021-01-21 23:42:10,38.2653,39.7621,21.2,73,0,5.75
479,Kavieng,PG,2021-01-21 23:42:10,-2.5744,150.7967,83.57,64,93,8.19
480,Varanasi,IN,2021-01-21 23:42:10,25.3333,83.0,48.09,60,0,4.7
481,Gombong,ID,2021-01-21 23:42:11,-7.6072,109.5142,60.01,10,100,2.55
482,Kununurra,AU,2021-01-21 23:42:11,-15.7667,128.7333,80.6,89,75,19.57
483,Faya,SA,2021-01-21 23:42:11,18.3851,42.4509,53.6,32,6,6.91
484,Carbonia,IT,2021-01-21 23:42:11,39.1672,8.5222,53.01,93,20,4.61
485,Morondava,MG,2021-01-21 23:42:11,-20.2833,44.2833,83.14,70,100,10.6
486,Nouadhibou,MR,2021-01-21 23:42:11,20.931,-17.0347,66.2,55,98,14.97
487,Vostok,RU,2021-01-21 23:42:11,46.4856,135.8833,-6.34,88,0,3.83
488,Dudinka,RU,2021-01-21 23:42:11,69.4058,86.1778,-45.49,78,31,2.04
489,Viet Tri,VN,2021-01-21 23:39:18,21.3019,105.4308,60.8,88,69,2.3
490,Lindi,TZ,2021-01-21 23:42:12,-10.0,39.7167,76.68,92,99,6.17
491,Kandalaksha,RU,2021-01-21 23:42:12,67.162,32.4123,-2.06,90,100,6.38
492,Darhan,MN,2021-01-21 23:42:12,49.4867,105.9228,5.0,89,61,2.51
493,Shumyachi,RU,2021-01-21 23:42:12,53.8583,32.4242,24.73,98,82,9.24
494,Kjollefjord,NO,2021-01-21 23:42:12,70.9457,27.3465,19.15,90,41,17.92
495,Tsabong,BW,2021-01-21 23:42:12,-26.0217,22.401,82.26,40,20,11.39
496,La Suiza,CR,2021-01-21 23:42:13,9.8524,-83.6133,71.6,68,40,14.97
497,Wilmington,US,2021-01-21 23:40:26,34.2257,-77.9447,53.6,71,90,9.22
498,Pisco,PE,2021-01-21 23:42:13,-13.7,-76.2167,73.4,73,0,23.02
499,Caiaponia,BR,2021-01-21 23:42:13,-16.9567,-51.8103,70.05,83,80,2.15
500,Murud,IN,2021-01-21 23:42:13,18.3258,72.965,69.37,65,0,4.52
501,Talara,PE,2021-01-21 23:42:14,-4.5772,-81.2719,72.48,82,1,12.75
502,Ocampo,MX,2021-01-21 23:42:14,21.65,-101.5,66.22,31,0,13.67
503,Ushtobe,KZ,2021-01-21 23:42:14,45.2514,77.9838,29.39,90,100,1.63
504,Paris,FR,2021-01-21 23:41:30,48.8534,2.3488,50.0,93,90,19.57
505,Sioux Lookout,CA,2021-01-21 23:42:14,50.1001,-91.917,-2.2,78,90,12.66
506,Parana,AR,2021-01-21 23:39:33,-31.732,-60.5238,86.0,50,0,1.99
507,Cairns,AU,2021-01-21 23:38:09,-16.9167,145.7667,84.0,83,40,6.91
508,Aromashevo,RU,2021-01-21 23:42:14,56.8602,68.6375,-15.21,89,91,7.96
509,Kalevala,RU,2021-01-21 23:42:15,65.2,31.1667,8.31,92,100,13.02
510,Karratha,AU,2021-01-21 23:42:15,-20.7377,116.8463,86.34,58,81,5.64
511,San Policarpo,PH,2021-01-21 23:42:15,12.1791,125.5072,81.16,85,92,7.96
512,Maraa,BR,2021-01-21 23:42:15,-1.8333,-65.3667,74.1,96,55,0.63
513,Semey,KZ,2021-01-21 23:42:15,50.4111,80.2275,21.2,93,90,13.42
514,Havre-Saint-Pierre,CA,2021-01-21 23:42:15,50.2334,-63.5986,-2.2,84,1,4.61
515,Rio Grande,BR,2021-01-21 23:39:21,-32.035,-52.0986,73.99,73,21,1.99
516,Copperas Cove,US,2021-01-21 23:42:15,31.1241,-97.9031,60.8,82,90,5.1
517,Launceston,AU,2021-01-21 23:42:16,-41.45,147.1667,64.4,68,99,16.11
518,Eyl,SO,2021-01-21 23:42:16,7.9803,49.8164,74.48,78,40,15.84
519,Laguna,US,2021-01-21 23:42:16,38.421,-121.4238,63.0,34,1,5.75
520,Harper,LR,2021-01-21 23:42:16,4.375,-7.7169,78.35,85,1,8.12
521,Farafangana,MG,2021-01-21 23:42:16,-22.8167,47.8333,79.5,91,46,7.38
522,Chabahar,IR,2021-01-21 23:42:16,25.2919,60.643,69.73,64,3,19.15
523,Gamba,GA,2021-01-21 23:42:17,-2.65,10.0,77.88,87,100,4.74
524,Lasa,IT,2021-01-21 23:42:17,46.6166,10.7002,34.0,100,90,3.44
525,Hoquiam,US,2021-01-21 23:42:17,46.9809,-123.8893,46.0,81,90,11.5
526,Darien,US,2021-01-21 23:42:17,41.752,-87.974,36.0,75,1,14.97
527,Puerto Escondido,MX,2021-01-21 23:42:17,15.85,-97.0667,84.2,70,20,5.75
528,Nacala,MZ,2021-01-21 23:42:17,-14.5428,40.6728,75.13,87,100,9.26
529,San Remo,IT,2021-01-21 23:42:17,43.8182,7.7612,50.0,95,100,10.98
530,Camana,PE,2021-01-21 23:42:17,-16.6228,-72.7111,71.56,77,91,8.55
531,Plettenberg Bay,ZA,2021-01-21 23:42:18,-34.0527,23.3716,69.62,84,60,2.71
532,Vilyuysk,RU,2021-01-21 23:42:18,63.7553,121.6247,-51.25,76,100,3.47
533,Sao Joao Da Barra,BR,2021-01-21 23:40:08,-21.6403,-41.0511,75.92,86,9,9.08
534,Lingao,CN,2021-01-21 23:42:18,19.9103,109.6859,66.65,94,71,5.88
535,Russell,US,2021-01-21 23:42:18,32.3502,-85.1999,75.2,57,90,5.75
536,Andapa,MG,2021-01-21 23:42:18,-14.65,49.65,71.69,91,100,1.34
537,Bad Soden,DE,2021-01-21 23:42:18,50.289,9.3662,52.0,75,100,11.99
538,Turbat,PK,2021-01-21 23:39:04,26.0023,63.044,59.09,86,30,2.17
539,Kavaratti,IN,2021-01-21 23:42:19,10.5669,72.642,81.45,75,26,10.76
540,Asfi,MA,2021-01-21 23:42:19,32.2994,-9.2372,60.57,93,38,8.28
541,Guanica,PR,2021-01-21 23:42:19,17.9716,-66.908,73.0,93,51,1.99
542,Uvalde,US,2021-01-21 23:42:19,29.3669,-99.767,61.0,77,1,1.25
543,Antofagasta,CL,2021-01-21 23:37:31,-23.65,-70.4,68.0,68,20,16.11
544,Carballo,ES,2021-01-21 23:42:19,43.213,-8.691,48.99,91,89,1.99
545,Labuhan,ID,2021-01-21 23:42:20,-6.8844,112.2051,78.71,86,99,7.94
546,Igrim,RU,2021-01-21 23:42:20,63.1906,64.4162,-23.58,85,100,11.1
547,Kivsharivka,UA,2021-01-21 23:42:20,49.6213,37.7036,30.16,98,100,12.08
548,Vestmanna,FO,2021-01-21 23:42:20,62.1564,-7.1664,35.6,75,75,32.21
549,Luanda,AO,2021-01-21 23:42:20,-8.8368,13.2343,77.0,83,20,8.05
